X,Y,Z
-34.927222222203,-8.039166666675687,7
-34.926944444425224,-8.039166666675687,8
-34.92666666664744,-8.039166666675687,7
-34.92638888886967,-8.039166666675687,9
-34.926111111091885,-8.039166666675687,12
-34.92583333331411,-8.039166666675687,16
-34.925555555536334,-8.039166666675687,18
-34.92527777775855,-8.039166666675687,17
-34.92499999998078,-8.039166666675687,11
-34.924722222203,-8.039166666675687,10
-34.92444444442522,-8.039166666675687,11
-34.924166666647444,-8.039166666675687,11
-34.92388888886966,-8.039166666675687,11
-34.92361111109189,-8.039166666675687,13
-34.92333333331411,-8.039166666675687,14
-34.92305555553633,-8.039166666675687,12
-34.922777777758554,-8.039166666675687,10
-34.92249999998078,-8.039166666675687,10
-34.922222222203,-8.039166666675687,10
-34.92194444442522,-8.039166666675687,11
-34.92166666664744,-8.039166666675687,11
-34.921388888869664,-8.039166666675687,10
-34.92111111109189,-8.039166666675687,10
-34.92083333331411,-8.039166666675687,12
-34.92055555553633,-8.039166666675687,15
-34.92027777775856,-8.039166666675687,15
-34.919999999980774,-8.039166666675687,15
-34.919722222203,-8.039166666675687,12
-34.91944444442522,-8.039166666675687,11
-34.91916666664744,-8.039166666675687,12
-34.91888888886967,-8.039166666675687,12
-34.918611111091884,-8.039166666675687,11
-34.91833333331411,-8.039166666675687,12
-34.918055555536334,-8.039166666675687,13
-34.91777777775855,-8.039166666675687,13
-34.91749999998078,-8.039166666675687,14
-34.917222222203,-8.039166666675687,14
-34.91694444442522,-8.039166666675687,13
-34.916666666647444,-8.039166666675687,14
-34.91638888886966,-8.039166666675687,15
-34.91611111109189,-8.039166666675687,17
-34.91583333331411,-8.039166666675687,19
-34.91555555553633,-8.039166666675687,19
-34.915277777758554,-8.039166666675687,16
-34.91499999998078,-8.039166666675687,14
-34.936388888869665,-8.039444444453466,11
-34.93611111109189,-8.039444444453466,12
-34.935833333314115,-8.039444444453466,12
-34.93555555553633,-8.039444444453466,12
-34.93527777775856,-8.039444444453466,12
-34.934999999980775,-8.039444444453466,12
-34.934722222203,-8.039444444453466,11
-34.934444444425225,-8.039444444453466,10
-34.93416666664744,-8.039444444453466,10
-34.93388888886967,-8.039444444453466,10
-34.93361111109189,-8.039444444453466,10
-34.93333333331411,-8.039444444453466,10
-34.933055555536335,-8.039444444453466,11
-34.93277777775855,-8.039444444453466,12
-34.93249999998078,-8.039444444453466,11
-34.932222222203,-8.039444444453466,10
-34.93194444442522,-8.039444444453466,9
-34.931666666647445,-8.039444444453466,10
-34.93138888886967,-8.039444444453466,10
-34.93111111109189,-8.039444444453466,10
-34.93083333331411,-8.039444444453466,10
-34.93055555553633,-8.039444444453466,9
-34.930277777758555,-8.039444444453466,10
-34.92999999998078,-8.039444444453466,10
-34.929722222203,-8.039444444453466,10
-34.92944444442522,-8.039444444453466,10
-34.92916666664745,-8.039444444453466,9
-34.928888888869665,-8.039444444453466,9
-34.92861111109189,-8.039444444453466,9
-34.92833333331411,-8.039444444453466,9
-34.92805555553633,-8.039444444453466,8
-34.92777777775856,-8.039444444453466,7
-34.927499999980775,-8.039444444453466,6
-34.927222222203,-8.039444444453466,7
-34.926944444425224,-8.039444444453466,6
-34.92666666664744,-8.039444444453466,5
-34.92638888886967,-8.039444444453466,7
-34.926111111091885,-8.039444444453466,10
